endpoint,ep_short,noise_type,noise_level,seed,model,arm,R2,RMSE,MSE,MAE,Spearman,CCC
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.3,8,MeanPredictor,baseline,-0.0003658551549108324,0.7454759127323684,0.5557343364641577,0.6299140281674299,,5.227264917125376e-31
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.3,8,BayesianRidge,baseline,0.36269457643063263,0.5950151075760017,0.354042978243681,0.48270053702320953,0.6128679277137554,0.5361773250427876
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.3,8,RandomForest,baseline,0.30277051316111236,0.622360553523315,0.38733265858184696,0.5048766473957479,0.5588181012517507,0.4455523461598931
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.3,8,LightGBM,baseline,0.3605924241071228,0.5959956285247966,0.3552107892206674,0.4783776132909441,0.6062718146670812,0.5349495710265805
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.3,8,LightGBM,tuned,0.3809969224613917,0.5864089494175382,0.3438754559569809,0.471863942751413,0.6233835923313841,0.54794313035235
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.3,8,RandomForest,tuned,0.3068289188516561,0.620546604240622,0.3850780880345671,0.5045871754387333,0.5669740326186967,0.4344976173175082
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.3,9,MeanPredictor,baseline,-4.902722182098529e-05,0.7453578527769986,0.5555583286963379,0.6306658831480627,,5.228920979472645e-31
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.3,9,BayesianRidge,baseline,0.38393114798518546,0.5850174377281065,0.34224540244595897,0.4720349722884868,0.6301176135760451,0.5509348140015707
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.3,9,RandomForest,baseline,0.2940386701448029,0.6262455340141553,0.39218346887267447,0.5112662645743341,0.5488826039720925,0.4249159734708237
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.3,9,LightGBM,baseline,0.36536272576389284,0.5937682530495275,0.3525607383294877,0.4761771881532108,0.6180898812529848,0.5349898651003923
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.3,9,LightGBM,tuned,0.3755432190093846,0.588986551454377,0.3469051577941194,0.4686470815083253,0.6195298228918992,0.5444023136421535
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.3,9,RandomForest,tuned,0.3206496859033484,0.6143290829957981,0.3774002222144582,0.5047503139294348,0.5823090609721553,0.43479927793811324
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,0,MeanPredictor,baseline,-3.1487037741584345e-06,0.7453407554622804,0.5555328417530828,0.6312951630646136,,0.0
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,0,BayesianRidge,baseline,0.35824205295100553,0.597090021250501,0.35651649347692377,0.4958102624487823,0.6062930313129253,0.5036835703813994
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,0,RandomForest,baseline,0.2883451761237601,0.6287657606983801,0.39534638182661264,0.5172095007667452,0.5470554190614502,0.4075743339937072
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,0,LightGBM,baseline,0.34123456857814694,0.6049501465840875,0.36596467985210895,0.49537070011648393,0.5881088917151265,0.5128049908921609
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,0,LightGBM,tuned,0.32598585785880096,0.6119116053630701,0.3744358127780097,0.5048198185122739,0.588329297392115,0.46013372992653373
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,0,RandomForest,tuned,0.2864014152560074,0.6296238570965459,0.3964262014251317,0.5221380380082954,0.5419925113959059,0.4010919624662457
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,1,MeanPredictor,baseline,-0.0004440198107207305,0.7455050364422755,0.5557777593607985,0.6298072900881778,,-5.226856511102667e-31
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,1,BayesianRidge,baseline,0.3800031013019134,0.5868795059562955,0.3444275545115054,0.4773813537653381,0.6254841718868617,0.5371306671577315
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,1,RandomForest,baseline,0.27494599863060676,0.6346574206126157,0.4027900415386586,0.5119638015088062,0.5188787130919461,0.4218540521629225
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,1,LightGBM,baseline,0.32845457282352053,0.6107899515025308,0.37306436485646394,0.488964059921909,0.5787024944124743,0.515925620882439
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,1,LightGBM,tuned,0.33567386694834767,0.6074980020575024,0.3690538225038572,0.4950317144017495,0.5906010842237343,0.4830635749962896
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,1,RandomForest,tuned,0.2961965439344876,0.6252876960957295,0.39098470288870546,0.5077769297368182,0.5501268312662787,0.4198899857732852
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,2,MeanPredictor,baseline,-2.0553513481402774e-05,0.7453472416706425,0.5555425106660351,0.6315004760789777,,0.0
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,2,BayesianRidge,baseline,0.3596322076643308,0.5964429723873157,0.35574421931021627,0.4886830911068388,0.6065726645992803,0.5237514916589532
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,2,RandomForest,baseline,0.29057476388135206,0.6277800383125454,0.39410777650370094,0.5153216156241903,0.5411582444520626,0.42786501265959637
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,2,LightGBM,baseline,0.33836619262078393,0.6062657436154113,0.3675581518815476,0.4898055388307146,0.5868249950843559,0.5310898243488414
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,2,LightGBM,tuned,0.32840233470106195,0.6108137070807319,0.37309338475770615,0.5023861869346063,0.5808159987484848,0.4827480648894959
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,2,RandomForest,tuned,0.30223245320995507,0.6226006485817139,0.3876315676143709,0.5106678231528189,0.5549700176627649,0.4294177869155686
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,3,MeanPredictor,baseline,-2.970092880749675e-06,0.7453406888994979,0.5555327425291781,0.6312913633671705,,0.0
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,3,BayesianRidge,baseline,0.3573161431254248,0.5975205981168612,0.35703086517393157,0.48885422990757904,0.6039382468580475,0.5258760478644415
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,3,RandomForest,baseline,0.2717167588710008,0.6360691665459183,0.40458398463041917,0.5216280099120708,0.5270968992571817,0.4101385989251768
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,3,LightGBM,baseline,0.34503816471473836,0.6032011803160936,0.36385166393472845,0.48727320310416894,0.5936445409969419,0.5308423414513949
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,3,LightGBM,tuned,0.30391022514106303,0.6218516809822359,0.3866995131404324,0.5080076807127034,0.5577196265233696,0.47085222013132316
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,3,RandomForest,tuned,0.27833907442359773,0.6331706582243626,0.4009050824362726,0.520503403515992,0.5365986135258406,0.40462999296445223
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,4,MeanPredictor,baseline,-0.00037802398803843396,0.7454804468457373,0.5557410966293203,0.6298967091693266,,0.0
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,4,BayesianRidge,baseline,0.361866340163043,0.5954016201206583,0.3545030892423048,0.48541438507765,0.6096771916185901,0.5239917219411716
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,4,RandomForest,baseline,0.2579529803453161,0.6420515489837341,0.41223019155241225,0.5205892395997529,0.5031288545624856,0.4067072023610949
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,4,LightGBM,baseline,0.32007915818577404,0.6145869898563852,0.37771716810073247,0.4874831081984455,0.5763198334961215,0.5130345188253226
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,4,LightGBM,tuned,0.32125924612828083,0.6140534118109974,0.3770615925567263,0.49861377233436255,0.5764221524817247,0.4756888739883387
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,4,RandomForest,tuned,0.293139415812801,0.6266442632101662,0.39268303261421206,0.5105657516566917,0.5510267487246818,0.4210404565397988
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,5,MeanPredictor,baseline,-2.98073261340015e-06,0.7453406928645989,0.5555327484398803,0.6310380965413638,,0.0
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,5,BayesianRidge,baseline,0.34136879018422484,0.604888514998128,0.3658901155766406,0.4947021512105124,0.5913555123501517,0.5074657751553743
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,5,RandomForest,baseline,0.2808279894582135,0.6320778533913586,0.3995224127478278,0.5257405487694725,0.5364511762635913,0.4206347731858131
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,5,LightGBM,baseline,0.32176851207359813,0.6138230033891899,0.37677867948972554,0.4963795773063702,0.5777537997273355,0.5174918692818474
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,5,LightGBM,tuned,0.3150353708302386,0.6168623418567096,0.3805191488009441,0.5051952536501821,0.5705572766619781,0.4723910587588794
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,5,RandomForest,tuned,0.26749016434083306,0.6379122112857929,0.40693198930753005,0.5283722971879469,0.5248160571821748,0.3986805568840407
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,6,MeanPredictor,baseline,-0.0005405120419441634,0.7455409873343201,0.5558313637954327,0.6296901120644302,,1.0452704865032344e-30
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,6,BayesianRidge,baseline,0.36759644845402717,0.59272239364055,0.3513198359229831,0.4837388158761435,0.6095786105532226,0.5405217930290159
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,6,RandomForest,baseline,0.282423619392828,0.6313762671394495,0.3986359907069455,0.5155694780154421,0.5374320644448437,0.4216948074330843
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,6,LightGBM,baseline,0.3330777911689353,0.6086838451264641,0.37049602331793735,0.49150987234768795,0.5855812679344267,0.5207440433412255
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,6,LightGBM,tuned,0.3365172278165045,0.6071122707698765,0.3685853093193559,0.49569603478486124,0.5928006660186903,0.4893670488045411
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,6,RandomForest,tuned,0.29331377950580184,0.6265669702125529,0.3925861681613382,0.510260316271517,0.5538677786907663,0.41967632653582676
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,7,MeanPredictor,baseline,-9.295881310711351e-06,0.745343046322521,0.5555362567013358,0.6313899978516233,,-5.229128729581363e-31
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,7,BayesianRidge,baseline,0.37151168725217243,0.5908847595224084,0.34914479903585444,0.4831699851844452,0.6207204294570723,0.5332057504097326
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,7,RandomForest,baseline,0.2856682937983187,0.6299471987313647,0.39683347318949347,0.5148409753898491,0.5410635329238404,0.42226027390445237
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,7,LightGBM,baseline,0.34063933978285665,0.6052233868209935,0.36629534795507396,0.48756008125372857,0.6004328147317823,0.5263373710152925
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,7,LightGBM,tuned,0.32599509441647956,0.6119074125903616,0.37443068158303106,0.4989181502068781,0.584520330348693,0.47958012612494194
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,7,RandomForest,tuned,0.29387338334226565,0.6263188411908683,0.39227529083067214,0.5108946072755374,0.5552403851186767,0.42256866561789563
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,8,MeanPredictor,baseline,-0.0006966725520456407,0.745599165647483,0.5559181158142227,0.6295404529750044,,0.0
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,8,BayesianRidge,baseline,0.33947674461573374,0.6057567215627568,0.36694120571845934,0.49237206393778343,0.5920944886513699,0.5103370638445047
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,8,RandomForest,baseline,0.28060647117043946,0.6321751917342651,0.39964547304425474,0.5121904623818756,0.5427536256613362,0.42715965402937656
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,8,LightGBM,baseline,0.328837668478843,0.6106157083702576,0.3728515433085114,0.48950885103766734,0.5856346517530023,0.5222168676119012
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,8,LightGBM,tuned,0.3244271805336666,0.612618728488915,0.37530170649537486,0.49676606099854614,0.5842498312758715,0.47940246122043406
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,8,RandomForest,tuned,0.2888785696741256,0.6285300829115651,0.3950500651248188,0.5107211508916939,0.5533318083110739,0.41938027701084696
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,9,MeanPredictor,baseline,-3.826116997518447e-05,0.7453538406822584,0.5555523478197935,0.6307191414994062,,-5.228977272153185e-31
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,9,BayesianRidge,baseline,0.3727209465389405,0.5903160322260439,0.34847301790309965,0.4765245191599062,0.6204012058042787,0.5325302429420906
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,9,RandomForest,baseline,0.29508907353961933,0.6257794636508406,0.39159993712713365,0.5104417623094388,0.553512544651478,0.42019363652355673
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,9,LightGBM,baseline,0.34728590421689465,0.6021652387454188,0.3626029747533272,0.47308699433324586,0.6033640812511593,0.5350589729980684
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,9,LightGBM,tuned,0.3500550388263056,0.6008865403537863,0.3610646343783425,0.4804015388566159,0.6103875017568752,0.4954280722171451
LOG RLM_CLint (mL/min/kg),RLM,gaussian,0.5,9,RandomForest,tuned,0.2832221895857949,0.6310248490631479,0.39819236013516857,0.5173457590733098,0.5428895332822955,0.39989169426107973
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,0,MeanPredictor,baseline,-0.00013866088596170556,0.7453912549686288,0.5556081229837073,0.6320393554768627,,0.0
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,0,BayesianRidge,baseline,0.28984587897589076,0.6281024556006569,0.3945126947315752,0.5261871340811518,0.5446206378488548,0.41332379126207386
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,0,RandomForest,baseline,0.23728078235423367,0.6509333608656213,0.42371424028781307,0.543077621962414,0.49049213079822956,0.3695259435031198
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,0,LightGBM,baseline,0.21928335800035748,0.6585684240093903,0.4337123691022121,0.5410600168718968,0.49882603455047597,0.45229291392782495
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,0,LightGBM,tuned,0.2584339776813678,0.6418434252812766,0.4119629825768017,0.5326747612394171,0.5095876648489577,0.4014452165797741
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,0,RandomForest,tuned,0.24713750077012397,0.6467136358058901,0.41823852673727346,0.5415036223587145,0.51971271680197,0.33869520999423075
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,1,MeanPredictor,baseline,-0.0011503653940274639,0.7457681652460174,0.5561701562944111,0.6292211458007317,,0.0
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,1,BayesianRidge,baseline,0.33498105815714874,0.6078146916030908,0.3694386993285604,0.49985440285739463,0.5910817491779695,0.47354731459377336
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,1,RandomForest,baseline,0.2098606369497652,0.662530741643166,0.4389469836222437,0.5419247667174886,0.46674091180057825,0.3780447920918943
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,1,LightGBM,baseline,0.20044451696241095,0.666466751643623,0.44417793104640274,0.5353058422203324,0.48077964521037225,0.45439267552427576
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,1,LightGBM,tuned,0.2666598406030045,0.6382736560134503,0.40739325996077635,0.5262711145681471,0.509113370153152,0.42448345032770435
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,1,RandomForest,tuned,0.26077626217864225,0.6408289714978306,0.4106617707109674,0.5318290666196647,0.530260101094837,0.36668740450164217
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,2,MeanPredictor,baseline,-0.00029907257273187327,0.7454510290175449,0.5556972366633166,0.6324512959679836,,1.0455227806004342e-30
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,2,BayesianRidge,baseline,0.308242273960759,0.6199136434428957,0.38429292532664566,0.5158625192623431,0.5602318511256341,0.4589607206488038
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,2,RandomForest,baseline,0.2585989611488487,0.6417720227081104,0.41187132913085933,0.5245496716724153,0.5079742521230547,0.42230739857236144
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,2,LightGBM,baseline,0.21074529937346642,0.6621597436717721,0.43845552613946687,0.5320626369254231,0.5049172388081477,0.4774425001200485
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,2,LightGBM,tuned,0.26716811273422614,0.6380524265202712,0.40711089898840597,0.5236670662275522,0.5232054347347577,0.4391157177544018
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,2,RandomForest,tuned,0.25995394600411914,0.6411853031018583,0.4111185929138219,0.5319205395225659,0.5229188783989523,0.37708579712726
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,3,MeanPredictor,baseline,-0.00013626616004791536,0.7453903625879557,0.555606792639004,0.6320317560819763,,-5.228464876109777e-31
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,3,BayesianRidge,baseline,0.30049261153490703,0.623376374079877,0.38859810376097476,0.5127230637783556,0.5501875066616517,0.4619625408095515
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,3,RandomForest,baseline,0.2040347287849067,0.6649687637401962,0.4421834567501649,0.5472972702797465,0.4652485339848382,0.3712764516105307
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,3,LightGBM,baseline,0.21330851364897663,0.6610836413893119,0.4370315809125523,0.5318079422060981,0.5086164636722594,0.47903954244454855
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,3,LightGBM,tuned,0.23629798671224533,0.651352603299135,0.4242602138245604,0.537540541156047,0.4906641540992113,0.4047227405839898
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,3,RandomForest,tuned,0.23564974230575908,0.6516289847358966,0.42462033374793534,0.5427000990661689,0.49782021812652594,0.3436259087988628
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,4,MeanPredictor,baseline,-0.0009399840756618705,0.7456898034241632,0.5560532829307673,0.6293522937864166,,5.22426661151955e-31
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,4,BayesianRidge,baseline,0.31562546445289463,0.6165965726843144,0.3801913334460431,0.5041423733591873,0.5692003852930864,0.4609624946036162
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,4,RandomForest,baseline,0.19307671017323136,0.6695304151431022,0.44827097680169475,0.5434419741586903,0.44627843084905705,0.371671988704418
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,4,LightGBM,baseline,0.233870123761855,0.6523871298408277,0.425608967181953,0.5161543337656808,0.5231177515495136,0.47929471645445904
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,4,LightGBM,tuned,0.25326009563841456,0.6440785937452428,0.41483723492084956,0.5196923618379297,0.510327930995891,0.4270363225519451
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,4,RandomForest,tuned,0.24511596967866678,0.6475813077236982,0.419361550113135,0.5275337485645456,0.505108899352057,0.35675680057889436
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,5,MeanPredictor,baseline,-2.2786861529899838e-05,0.7453480739629751,0.5555437513603165,0.6315183319970942,,0.0
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,5,BayesianRidge,baseline,0.2748589970587296,0.6346954967674948,0.4028383736169371,0.5239031973888207,0.5224352915493217,0.4290701067124507
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,5,RandomForest,baseline,0.21796762541069603,0.6591231292142999,0.4344432994652507,0.5439133391053361,0.4721464182820793,0.3802832848483299
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,5,LightGBM,baseline,0.18842118711487987,0.6714590565423133,0.4508572646126935,0.5381833625745845,0.4981493393709291,0.4591229890692081
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,5,LightGBM,tuned,0.22986914286618043,0.654088401112724,0.4278316364701997,0.5337543153271758,0.4891477430357595,0.4121654245302688
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,5,RandomForest,tuned,0.24685757720451418,0.6468338526866905,0.41839403298150724,0.5399069524669619,0.49646422175262006,0.35562682449196625
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,6,MeanPredictor,baseline,-0.0014646932811011038,0.7458852292470579,0.5563447752089361,0.6290458616201626,,-5.221529399912267e-31
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,6,BayesianRidge,baseline,0.32305715507267674,0.6132395928481299,0.37606279823654015,0.5042449533612778,0.5677434387494383,0.49064261717354424
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,6,RandomForest,baseline,0.22586034967866409,0.6557885678551194,0.4300586457294686,0.5342183176744064,0.47705146462612597,0.39043097737765614
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,6,LightGBM,baseline,0.21703930433521057,0.6595142232632686,0.4349590106865525,0.5362415937185525,0.5066756670451613,0.4790567269210063
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,6,LightGBM,tuned,0.24433742177617623,0.647915162409407,0.41979405768000827,0.5252422174467238,0.5041450423989203,0.4245070774418789
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,6,RandomForest,tuned,0.25567924044681045,0.6430344662321018,0.41349332476240414,0.5314982722165014,0.5158685553968932,0.3643785047202951
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,7,MeanPredictor,baseline,-0.0002051869398715933,0.7454160450883245,0.5556450802751189,0.6322290250508822,,-5.228104600157155e-31
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,7,BayesianRidge,baseline,0.32663902476306184,0.6116150408991492,0.374072958254068,0.5049104409060386,0.5869236024731054,0.46440669333480983
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,7,RandomForest,baseline,0.22565558357132398,0.6558752927720304,0.4301723996687965,0.5393500611730465,0.4817894101416135,0.39766336290126914
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,7,LightGBM,baseline,0.18505448546054615,0.6728503340721592,0.45272757206101627,0.5461871999612197,0.48878908695681894,0.4533499749150898
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,7,LightGBM,tuned,0.22626864456257867,0.6556156078271207,0.42983182522652486,0.5352824167215877,0.4843594935373834,0.3990399922400552
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,7,RandomForest,tuned,0.24039333108908245,0.6496038197921304,0.4219851226885266,0.5392276935458232,0.497241893425291,0.34675815595423604
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,8,MeanPredictor,baseline,-0.0019858246458364093,0.7460792718507528,0.5566342798853496,0.6288044534849215,,-5.218813690093575e-31
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,8,BayesianRidge,baseline,0.27830698497204576,0.6331847353848263,0.4009229091243526,0.5189907403288904,0.5382194757688327,0.44021796004327884
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,8,RandomForest,baseline,0.1918332707363184,0.6700460775727315,0.44896174607060296,0.5343513133480872,0.4605715007751611,0.38226977357303743
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,8,LightGBM,baseline,0.21262493563144547,0.6613707959650733,0.4374113297554747,0.5253554398221363,0.5096519991944204,0.47936379440330357
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,8,LightGBM,tuned,0.2617272181176947,0.640416649626771,0.4101334851191784,0.5116241982069324,0.5150048062652766,0.4429017386327171
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,8,RandomForest,tuned,0.2522101826918466,0.6445312205061435,0.41542049420713906,0.5274429189951092,0.5219287243872569,0.37206454716047227
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,9,MeanPredictor,baseline,-1.7177747087870898e-05,0.7453459836363527,0.5555406353228423,0.6308640587000962,,0.0
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,9,BayesianRidge,baseline,0.328999588439881,0.6105420474755611,0.37276159173565027,0.4962618678628002,0.5860402687453248,0.4706897034625883
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,9,RandomForest,baseline,0.2340551043559328,0.6523083662735166,0.4255062047104244,0.5354250521782171,0.4821520673746091,0.37475475352074167
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,9,LightGBM,baseline,0.2559864567689383,0.6429017471926197,0.4133226565433232,0.5113221770382966,0.5472958568320955,0.4940898152000516
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,9,LightGBM,tuned,0.27375150751223076,0.6351799890540409,0.4034536184946916,0.5160999936056697,0.5333191413101535,0.42277701365583104
LOG RLM_CLint (mL/min/kg),RLM,gaussian,1.0,9,RandomForest,tuned,0.261420082365696,0.6405498486293221,0.4103041085790475,0.5253508928569214,0.5384636514597136,0.3581570290972215
LOG RLM_CLint (mL/min/kg),RLM,systematic_bias,0.0,0,MeanPredictor,baseline,-6.767560247378235e-05,0.7453648022623662,0.5555686884516163,0.6305867107289185,,-5.22882347516248e-31
LOG RLM_CLint (mL/min/kg),RLM,systematic_bias,0.0,0,BayesianRidge,baseline,0.38852940452497564,0.5828301021451989,0.33969092796658307,0.4710264834630455,0.6336419195671616,0.5623315182509009
LOG RLM_CLint (mL/min/kg),RLM,systematic_bias,0.0,0,RandomForest,baseline,0.3160815638101834,0.6163910739715307,0.379937956071777,0.5006447433979214,0.5647735295053726,0.4537788142632543
LOG RLM_CLint (mL/min/kg),RLM,systematic_bias,0.0,0,LightGBM,baseline,0.3780890532934069,0.5877847120271712,0.34549086769286463,0.47580227146178644,0.6263376548995216,0.5414987576058548
LOG RLM_CLint (mL/min/kg),RLM,systematic_bias,0.0,0,LightGBM,tuned,0.3728066929443711,0.5902756839891073,0.34842538310880855,0.4692164971550897,0.628760432649952,0.5773412566187217
LOG RLM_CLint (mL/min/kg),RLM,systematic_bias,0.0,0,RandomForest,tuned,0.3125178066162366,0.6179949303993634,0.381917733999314,0.5071777508394507,0.5709309633920069,0.4297383983855081
LOG RLM_CLint (mL/min/kg),RLM,systematic_bias,0.0,1,MeanPredictor,baseline,-6.767560247378235e-05,0.7453648022623662,0.5555686884516163,0.6305867107289185,,-5.22882347516248e-31
LOG RLM_CLint (mL/min/kg),RLM,systematic_bias,0.0,1,BayesianRidge,baseline,0.38852940452497564,0.5828301021451989,0.33969092796658307,0.4710264834630455,0.6336419195671616,0.5623315182509009
LOG RLM_CLint (mL/min/kg),RLM,systematic_bias,0.0,1,RandomForest,baseline,0.30170533428034896,0.6228357717482506,0.3879243985692389,0.504128785207856,0.5518084478747897,0.444394072819912
LOG RLM_CLint (mL/min/kg),RLM,systematic_bias,0.0,1,LightGBM,baseline,0.3780890532934069,0.5877847120271712,0.34549086769286463,0.47580227146178644,0.6263376548995216,0.5414987576058548
LOG RLM_CLint (mL/min/kg),RLM,systematic_bias,0.0,1,LightGBM,tuned,0.3728066929443711,0.5902756839891073,0.34842538310880855,0.4692164971550897,0.628760432649952,0.5773412566187217
