endpoint,ep_short,fraction,n_train,seed,model,arm,R2,RMSE,MSE,MAE,Spearman,CCC
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,4,RandomForest,tuned,0.17984411708983183,0.622247697923012,0.38719219757048806,0.45356097961800995,0.4593192761924412,0.2604442874504407
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,5,MeanPredictor,baseline,-0.00626806953574488,0.6892423307730337,0.475054990529444,0.550284673303745,,-7.634793367035516e-33
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,5,BayesianRidge,baseline,0.17540576726943613,0.6239291018614888,0.389287524149684,0.47971393418257974,0.38260119146712246,0.36714536862057373
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,5,RandomForest,baseline,0.11903446521072347,0.6449032350067014,0.41590018252210875,0.46567838655781607,0.2993399311790027,0.28402050364501724
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,5,LightGBM,baseline,0.083051821305552,0.6579418209629482,0.4328874397720402,0.4968448439732211,0.3619456216074926,0.38294820899486487
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,5,LightGBM,tuned,0.1504656900361394,0.6332942691835337,0.401061631380706,0.46449278422289675,0.39523873982167873,0.33223779891082106
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,5,RandomForest,tuned,0.15167970595421298,0.6328416069529422,0.4004884994907822,0.4711542402847541,0.3718601755954431,0.2660993248365364
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,6,MeanPredictor,baseline,-0.006089579550599078,0.6891811997916472,0.47497072614625424,0.5030271464045499,,0.0
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,6,BayesianRidge,baseline,0.17222775334566998,0.625130267519343,0.39078785136880534,0.454976740179925,0.41842238791834196,0.3449557668029984
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,6,RandomForest,baseline,0.05424686892841313,0.6681961826897526,0.4464861385611572,0.4559648326877701,0.33679094428733053,0.18270297773295446
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,6,LightGBM,baseline,0.07896874377597851,0.6594050680524571,0.4348150437732657,0.4765392967433547,0.37916010461797295,0.32800265086370944
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,6,LightGBM,tuned,0.1542773562346077,0.6318719486933109,0.39926215954548205,0.4442001063942728,0.40322148106994116,0.28934184403133983
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,6,RandomForest,tuned,0.1476427641071889,0.6343455864331672,0.40239432302723877,0.44817687509719456,0.43492290571444103,0.22069981384835152
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,7,MeanPredictor,baseline,-8.924805668719671e-06,0.6870953894547236,0.4721000742099383,0.5249355920576407,,7.682580217215663e-33
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,7,BayesianRidge,baseline,0.20243666599031218,0.6136174286545385,0.3765263487486077,0.4607451482158045,0.4219618578149925,0.3480416014855739
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,7,RandomForest,baseline,0.07331928034322976,0.6614243207471796,0.4374821320758679,0.4777786124577242,0.3031430553915331,0.17545758558921237
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,7,LightGBM,baseline,0.1435550475284243,0.6358648575793331,0.4043241171043856,0.48183297457553903,0.3931541431599325,0.3880428885950798
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,7,LightGBM,tuned,0.14269718851554736,0.6361832352345936,0.40472910879355434,0.46583286011232533,0.37593737783609316,0.2809011119636681
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,7,RandomForest,tuned,0.1413347752354409,0.6366885411752393,0.40537229846385436,0.4691452638002295,0.3953515054359077,0.2094619554740147
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,8,MeanPredictor,baseline,-0.007942917704889307,0.6898156851055526,0.47584567941764283,0.49995724755231735,,-1.5244214028002133e-32
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,8,BayesianRidge,baseline,0.21491267363351008,0.6087992092474902,0.3706364771803693,0.43896248085639084,0.44948483171324155,0.360846777903031
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,8,RandomForest,baseline,0.08863177971573677,0.6559368601495867,0.4302531645028985,0.45447402608381604,0.32402605170002824,0.21230621125675306
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,8,LightGBM,baseline,0.15074788027564345,0.633189079609452,0.400928410536665,0.4664929427000061,0.3937736615538125,0.389826053965535
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,8,LightGBM,tuned,0.16255034886346764,0.6287738178141539,0.3953565139685868,0.4440990406403727,0.40573381439897627,0.3071149425192415
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,8,RandomForest,tuned,0.17254758651793112,0.6250094874896057,0.3906368594520196,0.4365990284892001,0.43892699618322834,0.2501694150246662
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,9,MeanPredictor,baseline,-0.00031824286497195153,0.6872016457965014,0.4722461019854203,0.5204208467924997,,7.680204612431705e-33
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,9,BayesianRidge,baseline,0.19340902165508578,0.6170804341999988,0.380788262272459,0.4569804497684571,0.4071093070560554,0.38882163306206247
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,9,RandomForest,baseline,0.17682369083645844,0.623392435230567,0.3886181283026966,0.43835782970862064,0.39645525264383,0.2798584804741986
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,9,LightGBM,baseline,0.13986141787624629,0.637234544241504,0.40606786437467735,0.479086844713791,0.3699866543679941,0.3596115166733402
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,9,LightGBM,tuned,0.19029758665004803,0.6182694864374507,0.38225715785962905,0.4475712057146492,0.37762499871562133,0.32292700301382044
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.25,434,9,RandomForest,tuned,0.1822602298678333,0.6213304762593383,0.38605156072865615,0.4539928546647988,0.4156525961862967,0.2513105579196128
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,0,MeanPredictor,baseline,-0.00013375343746746537,0.6871382723224821,0.47215900529032556,0.5223206861461529,,7.681621339491657e-33
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,0,BayesianRidge,baseline,0.18590662051917584,0.6199436384020158,0.38433011479512935,0.46218216566557546,0.421191013360906,0.3811042218883056
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,0,RandomForest,baseline,0.1432834784547471,0.6359656623906691,0.40445232374000245,0.45315230546022983,0.4026264547551698,0.2568435947886861
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,0,LightGBM,baseline,0.145894682593666,0.6349957362645788,0.40321958507419453,0.45961475930064993,0.42260827376003635,0.38148101724466016
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,0,LightGBM,tuned,0.15416157796036978,0.6319151984163109,0.3993168179895257,0.45704611306098925,0.38572553520150127,0.35696268519046664
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,0,RandomForest,tuned,0.15176334381522127,0.6328104095246776,0.4004490144027902,0.44346248276993183,0.42079462072342866,0.21303603559053397
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,1,MeanPredictor,baseline,-0.004026144917141261,0.6884741005997773,0.47399658719667226,0.5071411741598456,,-7.651841360550585e-33
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,1,BayesianRidge,baseline,0.24259810124503933,0.5979684786000106,0.35756630139921136,0.44557595221243634,0.4394639995963021,0.4033827384206413
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,1,RandomForest,baseline,0.10714491282809901,0.6492404723900529,0.421513190989259,0.4554964802214483,0.3647839328465678,0.2399470549599957
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,1,LightGBM,baseline,0.13808957537827626,0.6378905422437616,0.4069043438840403,0.46447535080955676,0.38081465466095643,0.36243200684762383
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,1,LightGBM,tuned,0.2166961475177981,0.6081073149877987,0.3697945065416698,0.4299081629811415,0.41738825361383847,0.3977293728179763
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,1,RandomForest,tuned,0.1304114622462591,0.6407254867045432,0.4105291493127738,0.44427630138653884,0.396867681761676,0.190725261481274
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,2,MeanPredictor,baseline,-0.002713435835705491,0.6880238823419077,0.47337686267283124,0.5103988342230864,,0.0
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,2,BayesianRidge,baseline,0.24103787431476453,0.5985840609930863,0.35830287807497474,0.44096128000844315,0.46001008403086935,0.404730185064394
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,2,RandomForest,baseline,0.1287236066068268,0.6413470035588033,0.4113259789738556,0.44837071767648284,0.37249128399104414,0.2582711032295694
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,2,LightGBM,baseline,0.24393529576890605,0.597440388155461,0.3569350173993478,0.42864613871493457,0.47549097324788914,0.4288778205410587
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,2,LightGBM,tuned,0.19807021730039653,0.6152948326629388,0.37858773110171384,0.4394406699857771,0.4035681606182755,0.3610407986047273
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,2,RandomForest,tuned,0.14983581495621967,0.6335289991774538,0.40135899279878623,0.43601459778386953,0.42318813831155017,0.2113173664285275
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,3,MeanPredictor,baseline,-0.0014603634567933454,0.6875938426057975,0.47278529238940625,0.5144205117143579,,7.671445683813719e-33
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,3,BayesianRidge,baseline,0.2121805100372507,0.6098576229787719,0.37192632030531786,0.4618041431656278,0.3928673817337031,0.43102055832040864
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,3,RandomForest,baseline,0.1505319234516156,0.6332695815049149,0.40103036285941,0.4453561393925518,0.35894891367823006,0.28996519717556524
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,3,LightGBM,baseline,0.15828601379790808,0.6303726587521848,0.39736968890229846,0.4633835407047093,0.37246424065369504,0.38457655185804207
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,3,LightGBM,tuned,0.17581291716134295,0.6237750478906405,0.38909531037097084,0.4497884438421256,0.35451446239082085,0.3842234929911398
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,3,RandomForest,tuned,0.18922281087444326,0.6186796869581461,0.38276455505462975,0.4359852961525301,0.40062043684723014,0.2555796690894398
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,4,MeanPredictor,baseline,-0.001226332021786014,0.6875134959530841,0.47267480711763143,0.515354326258278,,0.0
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,4,BayesianRidge,baseline,0.25204136874553995,0.5942290584441006,0.35310817389936233,0.44322100509567597,0.4575379876889412,0.4235831395839432
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,4,RandomForest,baseline,0.1681306824454103,0.6266754036839255,0.392722061582411,0.4542683306385747,0.3807209141438921,0.2736907489223399
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,4,LightGBM,baseline,0.2351641447337498,0.6008958657686881,0.3610758414979013,0.4435564944925796,0.4503920391122203,0.43635811623695736
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,4,LightGBM,tuned,0.1990978697738066,0.6149004639961078,0.37810258062262864,0.4426636418390171,0.4374624281670103,0.3961946000453361
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,4,RandomForest,tuned,0.18694312037571925,0.6195488580435667,0.3838407875030876,0.4382556657098904,0.45910606389663,0.24611312250318587
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,5,MeanPredictor,baseline,-4.825743375569402e-06,0.6870939812424471,0.4720981390595963,0.5265310276670688,,7.682611708438579e-33
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,5,BayesianRidge,baseline,0.257903140036176,0.5918959840511054,0.3503408559358264,0.4457758832093775,0.45926220090094716,0.4454095059068738
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,5,RandomForest,baseline,0.22020465130591294,0.6067438969001154,0.3681381564255379,0.4336478554014024,0.4044332558410744,0.33510397948818943
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,5,LightGBM,baseline,0.23024314374266497,0.6028258668114799,0.36339902569701205,0.44432150740606735,0.4513080137470276,0.4506130789152517
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,5,LightGBM,tuned,0.21655688869801415,0.6081613684328167,0.36986025005407613,0.43515294570460045,0.40741735326531975,0.4054970422069394
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,5,RandomForest,tuned,0.2204993527474638,0.6066292352786802,0.36799902909479626,0.4298170433262828,0.45271734879701653,0.28319182096237044
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,6,MeanPredictor,baseline,-0.000657671331301124,0.6873182267039247,0.4724063447594276,0.5180961916278192,,0.0
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,6,BayesianRidge,baseline,0.21248529986187958,0.609739641396787,0.37178243029068253,0.45410684542366797,0.44923954645669306,0.4176368009914858
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,6,RandomForest,baseline,0.19780787198506644,0.6153954689784396,0.3787115832391935,0.43724370870156326,0.4094819772196976,0.30614978974016127
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,6,LightGBM,baseline,0.1939798372225221,0.6168620450358133,0.38051878260576577,0.45628504451391017,0.442903460169926,0.4251857975929584
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,6,LightGBM,tuned,0.17705490843738736,0.6233048783944686,0.3885089714303433,0.45133086773877723,0.4146234915051815,0.3762038548984624
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,6,RandomForest,tuned,0.18604438379515764,0.6198911818398143,0.3842650773227617,0.4345573731417517,0.4507265655454273,0.2503512215178976
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,7,MeanPredictor,baseline,-1.4109814315821367e-05,0.6870971707342849,0.472102522031059,0.5247012061377987,,0.0
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,7,BayesianRidge,baseline,0.18956252716610622,0.6185500597360521,0.38260417639947364,0.46835587255813804,0.45516633802859524,0.38854596224961163
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,7,RandomForest,baseline,0.16120261033307481,0.6292795688327153,0.3959927757502881,0.4507387840829426,0.41763711063192366,0.2668464237309303
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,7,LightGBM,baseline,0.12651438654989366,0.6421595927948378,0.41236894261843193,0.479720770617562,0.3881525107191193,0.35883030200074223
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,7,LightGBM,tuned,0.18114031853878054,0.6217557930824743,0.3865802662316166,0.46001031061387154,0.3976464715628543,0.3591968685950644
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,7,RandomForest,tuned,0.16011284835413364,0.6296882148094036,0.3965072478698537,0.44752463499711165,0.43765559486236055,0.2170726298761591
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,8,MeanPredictor,baseline,-0.0021387250413900105,0.6878266817197858,0.4731055440856514,0.5120881440961232,,0.0
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,8,BayesianRidge,baseline,0.24136105886156933,0.5984566015912423,0.35815030398813885,0.44462123185731367,0.4410165495752703,0.41441138201701067
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,8,RandomForest,baseline,0.15623502107580745,0.6311402016010609,0.3983379540770277,0.45730557419149426,0.3399002720446368,0.2750085623402691
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,8,LightGBM,baseline,0.090855907924703,0.6551359880066538,0.42920316278145443,0.48218669073316633,0.37948880219992764,0.3498731914806599
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,8,LightGBM,tuned,0.14895518115637096,0.6338570314910265,0.40177473637061606,0.4586807670361956,0.3646724064149127,0.3678836634108809
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,8,RandomForest,tuned,0.1852426197101935,0.6201964098804897,0.3846435868286484,0.4354658890205579,0.437389243502055,0.24697450422444317
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,9,MeanPredictor,baseline,-0.0010589834399274967,0.6874560368087675,0.4725958025448176,0.535877579788929,,7.674521591476398e-33
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,9,BayesianRidge,baseline,0.23799930584479057,0.5997811047978646,0.35973737367254705,0.4562601488897238,0.4548854809428652,0.4397179804729632
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,9,RandomForest,baseline,0.22445594656202228,0.6050877106105311,0.36613113753189386,0.44246473005487363,0.45858721086360993,0.3377383123536701
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,9,LightGBM,baseline,0.2019496541301461,0.6138047450386604,0.376756265031975,0.4578953574685757,0.43643208430332114,0.42529428227768007
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,9,LightGBM,tuned,0.2150575126272436,0.608743048659234,0.3705680992909386,0.45552363355187364,0.40995184609450064,0.4171632816022639
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.5,869,9,RandomForest,tuned,0.21788534393873682,0.6076455314026522,0.3692330918336116,0.441469292226064,0.4821244633524031,0.2844635471766753
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,0,MeanPredictor,baseline,-0.0003628104206017113,0.6872169542029367,0.47226714214396115,0.5200563402535634,,-7.679862448625986e-33
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,0,BayesianRidge,baseline,0.24246234009732404,0.5980220678830436,0.3576303936751115,0.4554195914942561,0.46324588130381067,0.4339834526705741
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,0,RandomForest,baseline,0.2038392838694868,0.613077628570396,0.3758641786535005,0.4427413684265517,0.4285550380393069,0.3195368415672281
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,0,LightGBM,baseline,0.2443523627727312,0.5972755827866618,0.35673812179314646,0.45042928254211234,0.43194012036586227,0.45958865648282493
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,0,LightGBM,tuned,0.2218834620227208,0.6060904196858656,0.36734559683498874,0.44389967536875075,0.41938231705459406,0.42933706242424835
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,0,RandomForest,tuned,0.20643545092473747,0.6120772328167841,0.37463853893265164,0.4299421556694713,0.45793773340867744,0.2837925122607844
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,1,MeanPredictor,baseline,-0.0018387484896944528,0.687723728249393,0.472963926397245,0.5130610145971525,,-1.5337096502472057e-32
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,1,BayesianRidge,baseline,0.28047616668739783,0.5828243504581937,0.3396842234870154,0.43780061638804463,0.4846492614002702,0.45321098640555224
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,1,RandomForest,baseline,0.2095346471231605,0.6108808568251473,0.3731754212354261,0.4333214434807586,0.45201057737131234,0.32522110030827245
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,1,LightGBM,baseline,0.23967270389070783,0.5991221656569897,0.3589473693815215,0.4408704181847498,0.45675730266735576,0.4525402592367019
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,1,LightGBM,tuned,0.23256030129381755,0.601917855864224,0.36230510520818465,0.42764276530627,0.4536224623276447,0.42909521048019456
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,1,RandomForest,tuned,0.19036441525385428,0.6182439715455267,0.382225608352386,0.4382301425377472,0.4500310196559811,0.2720548917602618
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,2,MeanPredictor,baseline,-0.0008133735321853575,0.6873716979364146,0.47247985112398966,0.5172535032941505,,0.0
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,2,BayesianRidge,baseline,0.2466998213846865,0.5963471273502831,0.35562989629893477,0.4447097635185062,0.44864349963862543,0.4381984288594207
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,2,RandomForest,baseline,0.21473697580920525,0.6088673282382487,0.37071942339598335,0.4369605414650115,0.43976913008186297,0.32199901665462755
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,2,LightGBM,baseline,0.25574907919914625,0.5927544003556607,0.3513577791409989,0.43841871000352434,0.4626984541784972,0.4521940311036879
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,2,LightGBM,tuned,0.2630217435072565,0.5898511544651046,0.34792438442381673,0.4260946973728245,0.45657754830104114,0.4370295849107073
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,2,RandomForest,tuned,0.2103034383269794,0.6105837191493467,0.37281247809024826,0.4264208630694023,0.47553747904095844,0.2848643862368614
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,3,MeanPredictor,baseline,-0.0005930789278818516,0.6872960431670848,0.47237585095313134,0.5184777785827507,,7.678095066361003e-33
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,3,BayesianRidge,baseline,0.219991954704141,0.6068266388441187,0.36823856961085044,0.4574598262074469,0.42927565915260235,0.42548974891517405
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,3,RandomForest,baseline,0.22560412697104548,0.6046396334291108,0.3655890863132894,0.43982504296250574,0.43327712547005665,0.344689043993696
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,3,LightGBM,baseline,0.19870748472845656,0.6150503067121215,0.37828687978667463,0.45859823219965495,0.41173036466048235,0.42388789472370786
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,3,LightGBM,tuned,0.21809316213464236,0.6075647963168341,0.3691349817235161,0.44407582326177375,0.4043726816811363,0.41707424038949015
LOG SOLUBILITY PH 6.8 (ug/mL),SOL,0.75,1303,3,RandomForest,tuned,0.21615539322028288,0.6083171824034411,0.3700497944072615,0.4294133668676091,0.4569739409385184,0.29562428659373446
